track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-5.568153217406437e-06,1.2421761586798597e-05,-2.9914358552074795e-05,1.8778052117261924e-05,0.6539670541005654,-0.1763078223829672,-0.145933389152562,0.2075078017619803,0.0067268724151777,3477.635084041861,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0429441392186785,0.0382762582220299,-0.0320759483594552,0.1179642267968123,0.2618826853826871,-0.1763078223829672,-0.2272169880959906,0.2075078017619803,0.0067268724151777,3477.635084041861,0.824487839361153,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0429441392186785,0.0382762582220299,0.2618826853826871,0.0,1.0,1.0
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0226874105716154,0.0204665905812184,-0.0628011909971302,0.0174263698538993,0.267641828515952,-0.0747930986198517,0.9956737825344936,0.2075078017619803,0.0054228415669207,3477.635084041861,0.824487839361153,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-7.566526994410949e-06,1.5149004621851116e-05,-3.725803045486996e-05,2.2124976466048055e-05,0.6174458215291072,-0.0747930986198517,-0.145933389152562,0.2075078017619803,0.0054228415669207,3477.635084041861,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0267704453351215,0.0464071092551698,-0.0641858174316267,0.1177267081018697,0.5640334471808397,-0.0747930986198517,-0.2272169880959906,0.2075078017619803,0.0054228415669207,3477.635084041861,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0096714291706929,0.0173049339119603,-0.0242456180515951,0.043588476392981,0.5762417381705591,0.1101304098475143,0.9956737825344936,0.2075078017619803,0.0234617817627811,3477.635084041861,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,3.549979969139759e-06,1.37860381411277e-05,-2.3470158276966048e-05,3.057011821524556e-05,0.7967886078601312,0.1101304098475143,-0.145933389152562,0.2075078017619803,0.0234617817627811,3477.635084041861,0.8993774743202246,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1094013090492577,0.0369153731490506,0.0370485072012614,0.181754110897254,0.0030409244376971,0.1101304098475143,-0.2272169880959906,0.2075078017619803,0.0234617817627811,3477.635084041861,0.0273683199392742,0.0760231109424284,1,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0028213885704086,0.0178591256327713,-0.0321818544651992,0.0378246316060165,0.8744723862779221,-0.2095359347734029,0.9939920942962006,0.199794546401623,0.0049635016130932,3435.418230326603,0.8993774743202246,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0028213885704086,0.0178591256327713,0.8744723862779221,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.189004417768675e-05,1.2355950209389966e-05,-3.610726158286122e-05,1.2327173227487722e-05,0.3359024530730623,-0.2095359347734029,-0.1462504614341897,0.199794546401623,0.0049635016130932,3435.418230326603,0.824487839361153,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0554466491286924,0.0386606174999549,-0.0203267687912981,0.131220067048683,0.1515182114595639,-0.2095359347734029,-0.2483579936571416,0.199794546401623,0.0049635016130932,3435.418230326603,0.6818319515680379,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0554466491286924,0.0386606174999549,0.1515182114595639,0.0,1.0,1.0
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0193415192296105,0.0122106325416661,-0.043273919239729,0.0045908807805078,0.1131960061352488,-0.076851135672157,0.9939920942962006,0.199794546401623,0.0077479094888689,3435.418230326603,0.6112584331303437,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-7.333194875661631e-06,1.4307572177299896e-05,-3.5375521049376753e-05,2.070913129805349e-05,0.6082735324761217,-0.076851135672157,-0.1462504614341897,0.199794546401623,0.0077479094888689,3435.418230326603,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0460734251234748,0.0450675512674982,-0.042257352232234,0.1344042024791838,0.3066298260894582,-0.076851135672157,-0.2483579936571416,0.199794546401623,0.0077479094888689,3435.418230326603,0.824487839361153,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0022164891905419,0.0173096788994035,-0.0317098580362418,0.0361428364173257,0.8981100989957681,0.0743867759183938,0.9939920942962006,0.199794546401623,0.0251190476951898,3435.418230326603,0.8993774743202246,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.666653803301702e-06,1.3180568802372564e-05,-2.4166786345100757e-05,2.750009395170416e-05,0.8993774743202246,0.0743867759183938,-0.1462504614341897,0.199794546401623,0.0251190476951898,3435.418230326603,0.8993774743202246,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1208219516041525,0.0391003911793896,0.0441865931111212,0.1974573100971838,0.0020012645891846,0.0743867759183938,-0.2483579936571416,0.199794546401623,0.0251190476951898,3435.418230326603,0.0270170719539929,0.0520328793188011,1,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
