narrator_id,n_segments_total,transcript_word_count,n_candidate_segments,technical_gap_ratio,reflection_sparsity,treatment_observed_flag,adolescent_exposure_flag,total_days_incarcerated,age_at_first_exposure,birth_year,gender,generation,interview_year,observability_tier,how_multimodal_score_mean,how_multimodal_score_max,composure_score_mean,composure_score_max,r_how,p_hat_r_how,ipo_weight,ipo_weight_stabilized
88,25,186,0,0.0,1.0,1,1.0,1312.0,16.333,1926.0,female,Nisei,1997.0,A,0.4699,0.7,0.382,0.7,1,0.7519022725496309,1.3299600712857174,0.9464316109258657
887,16,152,0,0.0,1.0,1,0.0,1275.0,23.5,1919.0,female,Nisei,2017.0,A,0.3164,0.3581,0.2969,0.3,1,0.5561859368966441,1.7979598793520553,1.2794715433450585
89,24,181,0,0.0,1.0,1,1.0,1470.0,15.417,1927.0,female,Sansei,1998.0,A,0.7277,0.9125,0.2362,0.4,1,0.6592316481899267,1.5169174640594574,1.0794749933834265
894,39,300,0,0.0,1.0,1,1.0,1312.0,13.333,1929.0,male,Nisei,2017.0,A,0.3315,0.5413,0.2013,0.25,1,0.5975583403934873,1.6734767677102593,1.1908863636634506
897,17,141,0,0.0,1.0,1,1.0,1275.0,16.5,1926.0,female,Nisei,2018.0,A,0.2124,0.35,0.1853,0.35,0,0.47225063429528635,,
898,20,175,0,0.0,1.0,1,0.0,324.0,0.083,1945.0,male,Sansei,2018.0,A,0.4988,0.553,0.2675,0.35,1,0.2654873241774356,2.1751579397572405,1.5478947657071216
899,18,151,0,0.0,1.0,1,1.0,1352.0,17.333,1925.0,female,Nisei,2018.0,A,0.6593,0.9008,0.3028,0.35,1,0.4884303146958315,2.0473749681625453,1.4569613262254786
9,25,166,0,0.0,1.0,1,0.0,1306.0,27.417,1915.0,male,Kibei,1998.0,A,0.7021,1.0,0.3948,0.9,1,0.9189329453199335,1.0882186835208552,0.7744026184850834
90,20,131,0,0.0,1.0,1,1.0,2705.0,10.333,1932.0,female,Sansei,1998.0,A,0.4946,0.8303,0.17,0.35,0,0.714683056902761,,
900,18,171,0,0.0,1.0,1,0.0,1306.0,6.417,1936.0,male,Nisei,2018.0,A,0.5261,0.8832,0.1944,0.35,1,0.5153548517547248,1.940410566806761,1.3808428826176125
901,16,166,0,0.0,1.0,1,1.0,1383.0,10.25,1932.0,female,Nisei,2018.0,A,0.3596,0.5158,0.2031,0.35,1,0.4221523420785858,2.1751579397572405,1.5478947657071216
902,17,114,0,0.0,1.0,1,0.0,1393.0,20.417,1922.0,female,Sansei,2018.0,A,0.5399,0.6238,0.3647,0.55,0,0.42049945865624533,,
903,16,88,0,0.0,1.0,1,1.0,1269.0,13.5,1929.0,male,Nisei,2019.0,C,0.543,0.8,0.475,0.8,0,0.566488251962323,,
904,15,134,0,0.0,1.0,1,0.0,1275.0,3.5,1939.0,female,Nisei,2019.0,A,0.5429,0.6385,0.2,0.2,0,0.33575058411458886,,
906,25,191,0,0.0,1.0,1,1.0,1400.0,11.25,1931.0,male,Nisei,2019.0,A,0.3323,0.4727,0.222,0.45,1,0.5576913476015134,1.7931065351842772,1.2760177867712637
907,16,165,0,0.0,1.0,1,0.0,2670.0,7.417,1935.0,female,Sansei,2019.0,A,0.4766,0.7,0.35,0.7,1,0.39656881063488114,2.1751579397572405,1.5478947657071216
908,20,196,0,0.0,1.0,1,0.0,1368.0,0.083,1944.0,male,Nisei,2019.0,A,0.3304,0.6,0.325,0.6,1,0.4362292844929629,2.1751579397572405,1.5478947657071216
910,14,121,0,0.0,1.0,1,0.0,443.0,0.083,1945.0,female,Sansei,2019.0,A,0.4191,0.65,0.3857,0.65,0,0.16959887739843318,,
911,18,132,0,0.0,1.0,1,0.0,1400.0,2.25,1940.0,male,Sansei,2019.0,A,0.6661,0.923,0.2722,0.7,0,0.3692977979437139,,
912,19,143,0,0.0,1.0,1,1.0,1277.0,13.417,1929.0,female,Nisei,2019.0,A,0.3879,0.65,0.3474,0.65,0,0.42835417903206485,,
914,13,137,0,0.0,1.0,1,1.0,2707.0,12.333,1930.0,male,Nisei,2019.0,A,0.2961,0.3557,0.2446,0.35,0,0.6809422202730461,,
915,24,180,0,0.0,1.0,1,0.0,1314.0,3.333,1939.0,male,Sansei,2019.0,A,0.504,0.6824,0.25,0.4,1,0.37149249826180314,2.1751579397572405,1.5478947657071216
916,14,91,0,0.0,1.0,1,0.0,1295.0,7.417,1935.0,female,Nisei,2019.0,C,0.2574,0.35,0.2571,0.35,0,0.3733216426011921,,
917,12,57,0,0.0,1.0,1,0.0,1314.0,7.333,1935.0,female,Sansei,2019.0,C,0.6012,0.8,0.525,0.8,0,0.28401076249085694,,
919,19,118,0,0.0,1.0,1,0.0,1145.0,7.667,1935.0,female,Nisei,2019.0,A,0.3859,0.479,0.1911,0.3,0,0.36156393082511545,,
92,35,1421,0,0.0,1.0,1,1.0,1343.0,17.333,1925.0,male,Nisei,1998.0,A,0.5073,0.5878,0.3166,0.55,1,0.8402004538167489,1.1901921683776,0.8469694057356159
920,17,174,0,0.0,1.0,1,0.0,1478.0,0.083,1944.0,female,Sansei,2019.0,A,0.5323,0.6671,0.2018,0.35,1,0.2341434991709464,2.1751579397572405,1.5478947657071216
922,18,118,0,0.0,1.0,1,0.0,1314.0,22.333,1920.0,female,Nisei,2019.0,A,0.4416,0.8719,0.2861,0.45,0,0.5204751626530064,,
923,17,107,0,0.0,1.0,1,1.0,1269.0,12.5,1930.0,male,Nisei,2019.0,A,0.3982,0.4773,0.2135,0.35,0,0.5567291608121484,,
924,9,56,0,0.0,1.0,1,0.0,1352.0,7.333,1935.0,female,Nisei,2019.0,C,0.3188,0.3791,0.1556,0.2,0,0.37788244584723996,,
927,20,139,0,0.0,1.0,1,0.0,1943.0,6.917,1936.0,,,2019.0,A,0.5528,0.7479,0.375,0.65,0,0.48140136838558995,,
928,15,88,0,0.0,1.0,1,0.0,1943.0,4.917,1938.0,,,2019.0,C,0.6101,0.7785,0.3033,0.45,0,0.4616484972288637,,
929,14,106,0,0.0,1.0,1,0.0,1943.0,0.917,1942.0,,,2019.0,A,0.5637,0.6542,0.23,0.45,0,0.42256172058858754,,
93,14,1013,0,0.0,1.0,1,1.0,1306.0,18.417,1924.0,female,Nisei,1997.0,A,0.7039,0.8385,0.2357,0.55,1,0.7663007982636794,1.3049705837000918,0.9286484898363646
930,20,142,0,0.0,1.0,1,0.0,1475.0,0.083,1944.0,female,Nisei,2019.0,A,0.298,0.45,0.255,0.45,0,0.3155783253207017,,
94,57,1023,0,0.0,1.0,1,1.0,1444.0,18.417,1924.0,female,Kibei,1998.0,A,0.4862,0.9662,0.2482,0.7,1,0.8268209353518002,1.2094517171054875,0.8606749643623632
941,14,101,0,0.0,1.0,1,0.0,1169.0,21.75,1921.0,male,Nisei,2017.0,A,0.9679,1.0,0.9679,1.0,0,0.6614017327273898,,
942,20,102,0,0.0,1.0,1,1.0,1275.0,16.5,1926.0,female,Nisei,2018.0,A,0.9865,1.0,0.9865,1.0,0,0.47225063429528635,,
943,17,94,0,0.0,1.0,1,0.0,1269.0,4.5,1938.0,female,Sansei,2018.0,C,0.9559,1.0,0.9559,1.0,0,0.26908206292980086,,
945,10,60,0,0.0,1.0,1,0.0,324.0,0.083,1945.0,female,Sansei,2017.0,C,1.0,1.0,1.0,1.0,0,0.17983965322585155,,
949,19,126,0,0.0,1.0,1,0.0,1489.0,0.25,1942.0,male,Nisei,2017.0,A,0.902,0.95,0.8789,0.95,0,0.48643270966892094,,
950,15,96,0,0.0,1.0,1,1.0,131.0,17.417,1925.0,female,Nisei,2017.0,C,0.9707,1.0,0.9707,1.0,0,0.3917270493238944,,
955,12,70,0,0.0,1.0,1,1.0,1312.0,11.333,1931.0,female,Nisei,2017.0,C,0.9692,1.0,0.9692,1.0,0,0.43994898409068944,,
956,12,73,0,0.0,1.0,1,1.0,633.0,16.833,1926.0,female,Nisei,2017.0,C,0.9583,1.0,0.9583,1.0,0,0.429232044053019,,
958,13,81,0,0.0,1.0,1,0.0,2793.0,0.25,1942.0,male,Nisei,2017.0,C,0.9746,1.0,0.9746,1.0,0,0.6057755011959515,,
959,22,135,0,0.0,1.0,1,0.0,1383.0,1.25,1941.0,female,Sansei,2019.0,A,0.9864,1.0,0.9864,1.0,0,0.24258301856221967,,
960,12,67,0,0.0,1.0,1,0.0,1269.0,3.5,1939.0,female,Nisei,2017.0,C,0.9917,1.0,0.9917,1.0,0,0.36139374066048785,,
973,20,110,0,0.0,1.0,1,0.0,1314.0,8.333,1934.0,female,Nisei,2021.0,A,0.5863,0.6593,0.325,0.55,0,0.3570474047114915,,
976,11,50,0,0.0,1.0,1,0.0,1848.0,2.583,1940.0,female,Sansei,2021.0,C,0.5099,0.5795,0.2591,0.3,0,0.26214956980520304,,
977,17,116,0,0.0,1.0,1,0.0,1314.0,6.333,1936.0,male,Sansei,2021.0,A,0.4973,0.5967,0.4206,0.55,0,0.3723621993768692,,
978,24,146,0,0.0,1.0,1,0.0,1269.0,7.5,1935.0,male,Sansei,2021.0,A,0.7096,0.8164,0.2771,0.35,0,0.378535802568304,,
982,16,110,0,0.0,1.0,1,0.0,2716.0,4.333,1938.0,female,Sansei,2022.0,A,0.3853,0.6359,0.2937,0.3,0,0.33267106291875975,,
983,22,140,0,0.0,1.0,1,0.0,2616.0,8.417,1934.0,female,Sansei,2022.0,A,0.5816,0.79,0.3909,0.45,0,0.3605509202304418,,
985,19,110,0,0.0,1.0,1,0.0,1312.0,5.333,1937.0,male,Sansei,2022.0,A,0.4217,0.5607,0.3,0.3,0,0.3497642502774309,,
988,34,291,0,0.0,1.0,1,0.0,1312.0,6.333,1936.0,male,Sansei,2022.0,A,0.3723,0.526,0.1559,0.2,1,0.3588322525265879,2.1751579397572405,1.5478947657071216
989,39,222,0,0.0,1.0,1,0.0,2062.0,9.25,1933.0,male,Nisei,2022.0,A,0.7469,0.9627,0.4603,0.65,1,0.5565336989787399,1.7968363853528317,1.2786720379625227
991,21,121,0,0.0,1.0,1,1.0,1277.0,10.417,1932.0,male,Nisei,2022.0,A,0.4309,0.565,0.3024,0.35,0,0.49427793576937956,,
993,17,95,0,0.0,1.0,1,0.0,669.0,0.083,1944.0,female,Sansei,2022.0,C,0.4249,0.4806,0.3441,0.4,0,0.16002432039323392,,
994,17,145,0,0.0,1.0,1,0.0,1317.0,4.417,1938.0,male,Nisei,2022.0,A,0.6471,0.8277,0.3294,0.35,0,0.43926399879481703,,
997,22,107,0,0.0,1.0,1,0.0,1329.0,5.417,1937.0,female,Sansei,2022.0,A,0.3302,0.4449,0.2955,0.3,0,0.23695339262169074,,
998,25,160,0,0.0,1.0,1,0.0,1343.0,3.333,1939.0,male,Sansei,2022.0,A,0.3964,0.5394,0.15,0.15,1,0.334511163060205,2.1751579397572405,1.5478947657071216
999,16,110,0,0.0,1.0,1,0.0,1314.0,0.333,1942.0,female,Sansei,2022.0,A,0.4218,0.491,0.2,0.2,0,0.20182563117969812,,
